"","type","district","place","date","price"
"5105","Mieszkanie"," Nowe Miasto"," 60 ","1 July 2024","9754 000"
"5106","Mieszkanie"," Nowe Miasto"," 47 ","1 July 2024","9558 603"
"5107","Mieszkanie"," Jeżyce"," 41 ","1 July 2024","9567 875"
"5108","Mieszkanie"," Jeżyce"," 78 ","1 July 2024","8920 812"
"5109","Mieszkanie"," Jeżyce"," 50 ","1 July 2024","8664 575"
"5110","Mieszkanie"," Jeżyce"," 62 ","1 July 2024","8723 950"
"5111","Mieszkanie"," Naramowice"," 51 ","1 July 2024","8610 000"
"5112","Mieszkanie"," Naramowice"," 84 ","1 July 2024","7969 738"
"5113","Mieszkanie"," Rataje"," 47 ","1 July 2024","7582 302"
"5114","Mieszkanie"," Rataje"," 74 ","1 July 2024","7871 666"
"5115","Mieszkanie"," Winogrady"," 51 ","1 July 2024","7624 996"
"5116","Mieszkanie"," Winogrady"," 61 ","1 July 2024","7704 060"
"5117","Mieszkanie"," Strzeszyn"," 57 ","1 July 2024","5627 638"
"5118","Mieszkanie"," Strzeszyn"," 89 ","1 July 2024","5832 984"
"5119","Mieszkanie"," Strzeszyn"," 65 ","1 July 2024","4693 512"
"5120","Mieszkanie"," Umultowo"," 41 ","1 July 2024","4467 742"
"5121","Mieszkanie"," Naramowice"," 49 ","1 July 2024","3577 100"
"5122","Mieszkanie"," Naramowice"," 49 ","1 July 2024","3645 800"
"5123","Mieszkanie"," Naramowice"," 41 ","1 July 2024","3479 100"
"5124","Mieszkanie"," Naramowice"," 32 ","1 July 2024","3407 500"
"5125","Mieszkanie"," Naramowice"," 26 ","1 July 2024","2335 400"
"5126","Mieszkanie"," Naramowice"," 29 ","1 July 2024","2331 700"
"5127","Mieszkanie"," Rataje"," 67 ","1 July 2024","11 032 300"
"5128","Mieszkanie"," Grunwald"," 73 ","1 July 2024","1984 690"
"5129","Mieszkanie"," Rataje"," 59 ","1 July 2024","0959 800"
"5130","Mieszkanie"," Podolany"," 39 ","1 July 2024","9491 640"
"5131","Mieszkanie"," Podolany"," 61 ","1 July 2024","9635 460"
"5132","Mieszkanie"," Winogrady"," 38 ","1 July 2024","8555 810"
"5133","Mieszkanie"," Naramowice"," 60 ","1 July 2024","7716 641"
"5134","Mieszkanie"," Grunwald"," 57 ","1 July 2024","6709 250"
"5135","Mieszkanie"," Rataje"," 67 ","1 July 2024","5725 000"
"5136","Mieszkanie"," Rataje"," 66 ","1 July 2024","5710 900"
"5137","Mieszkanie"," Rataje"," 59 ","1 July 2024","5632 776"
"5138","Mieszkanie"," Grunwald"," 38 ","1 July 2024","1465 000"
"5139","Mieszkanie"," Grunwald"," 49 ","1 July 2024","1629 000"
"5140","Mieszkanie"," Łazarz"," 38 ","1 July 2024","1460 000"
"5141","Mieszkanie"," Grunwald"," 50 ","1 July 2024","0609 000"
"5142","Mieszkanie"," Żegrze"," 74 ","1 July 2024","0679 000"
"5143","Mieszkanie"," Łazarz"," 49 ","1 July 2024","0499 000"
"5144","Mieszkanie"," Sołacz"," 45 ","1 July 2024","0560 000"
"5145","Mieszkanie"," Grunwald"," 41 ","1 July 2024","9499 000"
"5146","Mieszkanie"," Rataje"," 49 ","1 July 2024","9519 000"
"5147","Mieszkanie"," Łazarz"," 29 ","1 July 2024","8445 000"
"5148","Mieszkanie",NA," 49 ","1 July 2024","8729 000"
"5149","Mieszkanie"," Chartowo"," 79 ","1 July 2024","8799 000"
"5150","Mieszkanie"," Jeżyce"," 100 ","1 July 2024","71 047 000"
"5151","Mieszkanie"," Grunwald"," 63 ","1 July 2024","7629 000"
"5152","Mieszkanie"," Wola"," 48 ","1 July 2024","6549 000"
"5153","Mieszkanie"," Rataje"," 49 ","1 July 2024","5499 900"
"5154","Mieszkanie",NA," 49 ","1 July 2024","5579 000"
"5155","Mieszkanie"," Winogrady"," 47 ","1 July 2024","5529 000"
"5156","Mieszkanie",NA," 50 ","1 July 2024","4649 900"
"5157","Mieszkanie",NA," 50 ","1 July 2024","4659 000"
"5158","Mieszkanie"," Wola"," 49 ","1 July 2024","4589 000"
"5159","Mieszkanie",NA," 49 ","1 July 2024","4599 000"
"5160","Mieszkanie"," Podolany"," 55 ","1 July 2024","4579 000"
"5161","Mieszkanie"," Podolany"," 52 ","1 July 2024","3535 000"
"5162","Mieszkanie"," Grunwald"," 51 ","1 July 2024","3519 900"
"5163","Mieszkanie",NA," 47 ","1 July 2024","3519 100"
"5164","Mieszkanie"," Wilda"," 37 ","1 July 2024","2529 000"
"5165","Mieszkanie"," Grunwald"," 37 ","1 July 2024","2429 000"
"5166","Mieszkanie"," Wilda"," 57 ","1 July 2024","2710 000"
"5167","Mieszkanie"," Rataje"," 112 ","1 July 2024","11 199 000"
"5168","Mieszkanie"," Wilda"," 54 ","1 July 2024","1610 000"
"5169","Mieszkanie"," Piątkowo"," 47 ","1 July 2024","1549 000"
"5170","Mieszkanie"," Jeżyce"," 53 ","1 July 2024","9849 000"
"5171","Mieszkanie"," Podolany"," 53 ","1 July 2024","9575 000"
"5172","Mieszkanie"," Wilda"," 65 ","1 July 2024","9560 000"
"5173","Mieszkanie"," Wilda"," 25 ","1 July 2024","8389 000"
"5174","Mieszkanie"," Wilda"," 71 ","1 July 2024","8659 000"
"5175","Mieszkanie"," Grunwald"," 48 ","1 July 2024","2525 000"
"5176","Mieszkanie"," Naramowice"," 39 ","1 July 2024","2460 000"
"5177","Mieszkanie"," Piątkowo"," 69 ","1 July 2024","4740 000"
"5178","Mieszkanie"," Grunwald"," 100 ","1 July 2024","51 700 000"
"5179","Mieszkanie",NA," 143 ","1 July 2024","58300"
"5180","Mieszkanie"," Grunwald"," 44 ","1 July 2024","4587 406"
"5181","Mieszkanie"," Piątkowo"," 63 ","1 July 2024","1649 000"
"5182","Mieszkanie"," Rataje"," 46 ","1 July 2024","7510 000"
"5183","Mieszkanie"," Piątkowo"," 63 ","1 July 2024","7520 000"
"5184","Mieszkanie"," Rataje"," 61 ","1 July 2024","62700"
"5185","Mieszkanie"," Sołacz"," 29 ","1 July 2024","6390 000"
"5186","Biurowiec"," Centrum"," 355 ","1 July 2024","111 500"
"5187","Dom"," Naramowice"," 242 ","1 July 2024","12 750 000"
"5188","Dom"," Ławica",NA,NA,NA
"5189","Mieszkanie"," Stare Miasto"," 77 ","1 July 2024","11 078 000"
"5190","Mieszkanie"," Grunwald"," 51 ","1 July 2024","0560 000"
"5191","Mieszkanie"," Grunwald"," 45 ","1 July 2024","9574 000"
"5192","Garaż"," Piątkowo"," 16 ","1 July 2024","949 000"
"5193","Mieszkanie"," Grunwald"," 42 ","1 July 2024","9460 000"
"5194","Garaż"," Piątkowo"," 16 ","1 July 2024","8100"
"5195","Garaż"," Grunwald"," 14 ","1 July 2024","3240"
"5196","Mieszkanie"," Grunwald"," 80 ","1 July 2024","23999"
"5197","Mieszkanie"," Jeżyce"," 45 ","30 June 2024","5415 000"
"5198","Mieszkanie"," Naramowice"," 41 ","30 June 2024","31900"
"5199","Działka",NA," 822 ","30 June 2024","5738 978"
"5200","Fabryka"," Świerczewo"," 400 ","30 June 2024","712 500"
"5201","Mieszkanie"," Jeżyce"," 45 ","30 June 2024","6389 000"
"5202","Działka"," Piątkowo"," 3847 ","30 June 2024","55 990 000"
"5203","Mieszkanie"," Stare Miasto"," 46 ","30 June 2024","5869 000"
"5204","Mieszkanie"," Centrum"," 95 ","30 June 2024","31 350 000"
"5205","Działka"," Umultowo"," 7485 ","30 June 2024","6175 000"
"5206","Mieszkanie"," Rataje"," 59 ","30 June 2024","5579 000"
"5207","Mieszkanie"," Rataje"," 36 ","30 June 2024","2109 000"
"5208","Mieszkanie"," Rataje"," 71 ","30 June 2024","1699 000"
"5209","Mieszkanie"," Sołacz"," 48 ","30 June 2024","02400"
"5210","Mieszkanie"," Nowe Miasto"," 40 ","30 June 2024","5469 000"
"5211","Biuro"," Podolany"," 35 ","30 June 2024","22499"
"5212","Biuro"," Podolany"," 126 ","30 June 2024","26700"
"5213","Dom"," Naramowice"," 560 ","30 June 2024","11 299 000"
"5214","Działka",NA," 10000 ","30 June 2024","03 499 000"
"5215","Mieszkanie"," Jeżyce"," 45 ","30 June 2024","8569 000"
"5216","Mieszkanie"," Winogrady"," 55 ","30 June 2024","8695 000"
"5217","Mieszkanie"," Naramowice"," 62 ","30 June 2024","7559 000"
"5218","Mieszkanie"," Jeżyce"," 49 ","30 June 2024","22150"
"5219","Działka",NA," 13079 ","30 June 2024","12 615 800"
"5220","Działka",NA," 600 ","30 June 2024","3489 000"
"5221","Mieszkanie"," Jeżyce"," 62 ","30 June 2024","6499 000"
"5222","Mieszkanie"," Piątkowo"," 45 ","30 June 2024","6629 000"
"5223","Mieszkanie"," Rataje"," 30 ","29 June 2024","61900"
"5224","Mieszkanie"," Junikowo"," 57 ","29 June 2024","4637 250"
"5225","Mieszkanie"," Junikowo"," 58 ","29 June 2024","4654 125"
"5226","Mieszkanie"," Piątkowo"," 44 ","29 June 2024","12290"
"5227","Mieszkanie"," Stare Miasto"," 53 ","29 June 2024","8629 900"
"5228","Dom",NA," 660 ","29 June 2024","51 550 000"
"5229","Mieszkanie"," Rataje"," 66 ","29 June 2024","0789 000"
"5230","Mieszkanie"," Grunwald"," 73 ","29 June 2024","3690 000"
"5231","Mieszkanie"," Strzeszyn"," 54 ","28 June 2024","82800"
"5232","Mieszkanie"," Podolany"," 34 ","28 June 2024","52100"
"5233","Dom",NA," 226 ","28 June 2024","32 800 000"
"5234","Mieszkanie"," Nowe Miasto"," 55 ","28 June 2024","4578 718"
"5235","Mieszkanie"," Naramowice"," 28 ","28 June 2024","3322 600"
"5236","Mieszkanie"," Naramowice"," 47 ","28 June 2024","4547 315"
"5237","Mieszkanie"," Żegrze"," 35 ","28 June 2024","11850"
"5238","Działka",NA," 458 ","28 June 2024","2125 000"
"5239","Mieszkanie"," Naramowice"," 73 ","28 June 2024","3679 000"
"5240","Mieszkanie"," Wilda"," 42 ","28 June 2024","43500"
"5241","Mieszkanie"," Jeżyce"," 64 ","28 June 2024","9709 363"
"5242","Mieszkanie"," Jeżyce"," 63 ","28 June 2024","9695 748"
"5243","Mieszkanie"," Jeżyce"," 83 ","28 June 2024","9911 680"
"5244","Mieszkanie"," Jeżyce"," 65 ","28 June 2024","9731 449"
"5245","Mieszkanie"," Jeżyce"," 41 ","28 June 2024","9530 222"
"5246","Mieszkanie"," Jeżyce"," 68 ","28 June 2024","9729 098"
"5247","Mieszkanie"," Jeżyce"," 47 ","28 June 2024","9559 910"
"5248","Mieszkanie"," Jeżyce"," 58 ","28 June 2024","8631 268"
"5249","Mieszkanie"," Jeżyce"," 42 ","28 June 2024","8556 234"
"5250","Mieszkanie"," Jeżyce"," 30 ","28 June 2024","8402 933"
"5251","Mieszkanie"," Stare Miasto"," 40 ","28 June 2024","52700"
"5252","Mieszkanie"," Sołacz"," 104 ","28 June 2024","46000"
"5253","Mieszkanie",NA," 82 ","28 June 2024","0650 000"
"5254","Działka"," Ławica"," 388 ","28 June 2024","2369 000"
"5255","Dom"," Grunwald"," 256 ","28 June 2024","21 469 000"
"5256","Mieszkanie"," Wilda"," 94 ","27 June 2024","56900"
"5257","Mieszkanie"," Naramowice"," 70 ","27 June 2024","55000"
"5258","Mieszkanie"," Naramowice"," 75 ","27 June 2024","55000"
"5259","Mieszkanie"," Piątkowo"," 44 ","27 June 2024","7579 000"
"5260","Mieszkanie"," Chartowo"," 49 ","27 June 2024","32900"
"5261","Dom",NA," 363 ","27 June 2024","1250 000"
"5262","Mieszkanie"," Centrum"," 42 ","27 June 2024","0651 000"
"5263","Mieszkanie"," Centrum"," 117 ","27 June 2024","01 696 500"
"5264","Mieszkanie"," Centrum"," 78 ","27 June 2024","01 365 000"
"5265","Mieszkanie"," Centrum"," 55 ","27 June 2024","0742 500"
"5266","Mieszkanie"," Centrum"," 26 ","27 June 2024","0507 000"
"5267","Mieszkanie"," Łazarz"," 49 ","27 June 2024","7510 000"
"5268","Mieszkanie"," Grunwald"," 65 ","27 June 2024","4606 639"
"5269","Dom",NA," 132 ","27 June 2024","31 099 000"
"5270","Dom"," Dębiec"," 169 ","27 June 2024","0869 000"
"5271","Dom"," Naramowice"," 270 ","27 June 2024","81 750 000"
"5272","Mieszkanie"," Górczyn"," 56 ","27 June 2024","93200"
"5273","Dom"," Podolany"," 190 ","27 June 2024","51 090 000"
"5274","Mieszkanie",NA," 55 ","27 June 2024","62000"
"5275","Mieszkanie"," Stare Miasto"," 64 ","27 June 2024","1645 000"
"5276","Garaż"," Strzeszyn"," 15 ","27 June 2024","1200"
"5277","Mieszkanie",NA," 50 ","27 June 2024","22450"
"5278","Mieszkanie"," Jeżyce"," 44 ","27 June 2024","22700"
"5279","Mieszkanie"," Piątkowo"," 49 ","27 June 2024","8669 000"
"5280","Mieszkanie"," Piątkowo"," 54 ","27 June 2024","82600"
"5281","Dom",NA," 140 ","27 June 2024","0940 000"
"5282","Mieszkanie",NA," 46 ","27 June 2024","6349 900"
"5283","Komercyjne"," Jeżyce"," 32 ","27 June 2024","53000"
"5284","Działka"," Kiekrz"," 678 ","27 June 2024","6300 000"
"5285","Mieszkanie"," Jeżyce"," 86 ","27 June 2024","81 290 000"
"5286","Mieszkanie"," Rataje"," 47 ","27 June 2024","5520 000"
"5287","Działka"," Junikowo"," 11362 ","27 June 2024","93 700 000"
"5288","Magazyny i hale",NA," 7500 ","27 June 2024","4113 663"
"5289","Mieszkanie"," Łazarz"," 43 ","27 June 2024","3620 000"
"5290","Mieszkanie",NA," 39 ","26 June 2024","0448 270"
"5291","Mieszkanie"," Centrum"," 48 ","26 June 2024","2519 000"
"5292","Dom"," Naramowice"," 210 ","26 June 2024","31 390 000"
"5293","Działka",NA," 2680 ","26 June 2024","1950 000"
"5294","Mieszkanie"," Stare Miasto"," 159 ","26 June 2024","21 591 000"
"5295","Działka",NA," 2000 ","26 June 2024","9780 000"
"5296","Dom"," Jeżyce"," 760 ","26 June 2024","87 050 000"
"5297","Mieszkanie"," Jeżyce"," 33 ","26 June 2024","5390 000"
"5298","Dom"," Ławica"," 94 ","26 June 2024","6730 000"
"5299","Działka",NA," 2698 ","26 June 2024","21 287 000"
"5300","Działka",NA," 5084 ","26 June 2024","52 425 000"
"5301","Mieszkanie"," Jeżyce"," 81 ","26 June 2024","41 311 315"
"5302","Mieszkanie"," Grunwald"," 25 ","26 June 2024","02000"
"5303","Mieszkanie"," Piątkowo"," 30 ","26 June 2024","6365 000"
"5304","Magazyny i hale",NA," 7500 ","26 June 2024","7117 720"
"5305","Magazyny i hale",NA," 2000 ","26 June 2024","733 600"
"5306","Mieszkanie"," Winiary"," 65 ","26 June 2024","3782 000"
"5307","Mieszkanie",NA," 40 ","26 June 2024","5469 000"
"5308","Mieszkanie"," Jeżyce"," 45 ","26 June 2024","52499"
"5309","Mieszkanie"," Jeżyce"," 44 ","26 June 2024","4555 000"
"5310","Mieszkanie"," Górczyn"," 36 ","26 June 2024","91700"
"5311","Mieszkanie"," Podolany"," 79 ","26 June 2024","1790 000"
"5312","Magazyny i hale"," Grunwald"," 550 ","26 June 2024","714 300"
"5313","Mieszkanie"," Jeżyce"," 25 ","26 June 2024","12200"
"5314","Mieszkanie"," Grunwald"," 48 ","26 June 2024","4580 200"
"5315","Mieszkanie",NA," 100 ","25 June 2024","34300"
"5316","Mieszkanie",NA," 32 ","25 June 2024","3337 000"
"5317","Mieszkanie"," Winogrady"," 47 ","25 June 2024","2580 000"
"5318","Mieszkanie"," Naramowice"," 51 ","25 June 2024","2550 000"
"5319","Mieszkanie"," Grunwald"," 27 ","25 June 2024","0310 000"
"5320","Mieszkanie"," Jeżyce"," 26 ","25 June 2024","4369 000"
"5321","Mieszkanie"," Grunwald"," 51 ","25 June 2024","3599 000"
"5322","Mieszkanie"," Rataje"," 38 ","25 June 2024","5429 000"
"5323","Mieszkanie"," Łazarz"," 67 ","25 June 2024","1670 000"
"5324","Mieszkanie"," Podolany"," 48 ","25 June 2024","4599 000"
"5325","Mieszkanie"," Winiary"," 38 ","25 June 2024","4459 000"
"5326","Mieszkanie"," Grunwald"," 120 ","25 June 2024","33000"
"5327","Mieszkanie"," Jeżyce"," 80 ","25 June 2024","2840 000"
"5328","Mieszkanie"," Centrum"," 67 ","25 June 2024","2655 000"
"5329","Mieszkanie"," Łazarz"," 67 ","25 June 2024","1655 000"
"5330","Mieszkanie"," Łazarz"," 65 ","25 June 2024","22200"
"5331","Mieszkanie"," Jeżyce"," 68 ","25 June 2024","9599 000"
"5332","Mieszkanie"," Piątkowo"," 60 ","25 June 2024","6570 000"
"5333","Mieszkanie",NA," 45 ","25 June 2024","8485 050"
"5334","Mieszkanie",NA," 75 ","25 June 2024","8658 240"
"5335","Dom"," Dębiec"," 175 ","25 June 2024","61 550 000"
"5336","Mieszkanie"," Wilda"," 46 ","25 June 2024","8660 000"
"5337","Dom",NA," 247 ","25 June 2024","11 699 999"
"5338","Mieszkanie"," Podolany"," 52 ","25 June 2024","7552 840"
"5339","Dom",NA," 115 ","25 June 2024","9749 000"
"5340","Mieszkanie"," Rataje"," 53 ","25 June 2024","22550"
"5341","Fabryka"," Piątkowo"," 163 ","25 June 2024","71 590 000"
"5342","Mieszkanie"," Stare Miasto"," 34 ","25 June 2024","2530 000"
"5343","Mieszkanie"," Stare Miasto"," 59 ","25 June 2024","9750 000"
"5344","Pokój",NA," 10 ","25 June 2024","01200"
"5345","Dom",NA," 131 ","25 June 2024","11 199 000"
"5346","Mieszkanie"," Łazarz"," 37 ","25 June 2024","1439 000"
"5347","Działka"," Junikowo"," 13300 ","24 June 2024","25 052 860"
"5348","Mieszkanie"," Piątkowo"," 39 ","24 June 2024","72400"
"5349","Mieszkanie"," Stare Miasto"," 143 ","24 June 2024","78300"
"5350","Dom"," Grunwald"," 240 ","24 June 2024","58500"
"5351","Mieszkanie"," Grunwald"," 42 ","24 June 2024","42200"
"5352","Mieszkanie"," Sołacz"," 68 ","24 June 2024","43000"
"5353","Magazyny i hale",NA," 3500 ","24 June 2024","170 196"
"5354","Mieszkanie"," Winogrady"," 38 ","24 June 2024","9405 000"
"5355","Magazyny i hale",NA," 1250 ","24 June 2024","029 000"
"5356","Mieszkanie",NA," 62 ","24 June 2024","8879 999"
"5357","Mieszkanie",NA," 56 ","24 June 2024","63400"
"5358","Mieszkanie"," Winiary"," 48 ","24 June 2024","4449 000"
"5359","Mieszkanie"," Grunwald"," 53 ","24 June 2024","22150"
"5360","Mieszkanie"," Centrum"," 46 ","24 June 2024","32700"
"5361","Mieszkanie"," Stare Miasto"," 73 ","23 June 2024","4720 000"
"5362","Mieszkanie"," Jeżyce"," 49 ","23 June 2024","51990"
"5363","Garaż"," Jeżyce"," 20 ","23 June 2024","5500"
"5364","Mieszkanie",NA," 35 ","23 June 2024","2389 000"
"5365","Mieszkanie",NA," 74 ","23 June 2024","3730 000"
"5366","Mieszkanie"," Naramowice"," 107 ","23 June 2024","6899 000"
"5367","Mieszkanie",NA," 107 ","23 June 2024","6889 000"
"5368","Mieszkanie"," Winogrady"," 107 ","23 June 2024","6889 000"
"5369","Mieszkanie"," Podolany"," 107 ","23 June 2024","6889 000"
"5370","Mieszkanie"," Piątkowo"," 107 ","23 June 2024","6899 000"
"5371","Mieszkanie"," Stare Miasto"," 103 ","23 June 2024","41 499 000"
"5372","Dom"," Grunwald"," 647 ","22 June 2024","04 490 000"
"5373","Dom"," Ławica"," 388 ","22 June 2024","93 090 000"
"5374","Mieszkanie",NA," 64 ","22 June 2024","5569 900"
"5375","Mieszkanie"," Łazarz"," 54 ","22 June 2024","5539 900"
"5376","Mieszkanie",NA," 65 ","22 June 2024","32750"
"5377","Mieszkanie"," Grunwald"," 81 ","22 June 2024","5699 000"
"5378","Mieszkanie",NA," 49 ","22 June 2024","8521 414"
"5379","Mieszkanie"," Stare Miasto"," 43 ","22 June 2024","4575 000"
"5380","Mieszkanie"," Grunwald"," 48 ","22 June 2024","3529 000"
"5381","Mieszkanie"," Naramowice"," 83 ","22 June 2024","0865 155"
"5382","Mieszkanie"," Podolany"," 35 ","22 June 2024","12200"
"5383","Mieszkanie"," Stare Miasto"," 46 ","22 June 2024","1890 000"
"5384","Mieszkanie"," Piątkowo"," 47 ","22 June 2024","7555 000"
"5385","Dom",NA," 156 ","21 June 2024","31 380 000"
"5386","Mieszkanie"," Piątkowo"," 85 ","21 June 2024","9812 160"
"5387","Mieszkanie"," Jeżyce"," 54 ","21 June 2024","2458 000"
"5388","Mieszkanie"," Grunwald"," 93 ","21 June 2024","94500"
"5389","Mieszkanie"," Piątkowo"," 38 ","21 June 2024","42000"
"5390","Mieszkanie"," Nowe Miasto"," 49 ","21 June 2024","33000"
"5391","Dom"," Stare Miasto"," 235 ","21 June 2024","31 450 000"
"5392","Mieszkanie"," Naramowice"," 34 ","21 June 2024","7407 000"
"5393","Mieszkanie"," Winogrady"," 48 ","21 June 2024","8549 000"
"5394","Mieszkanie"," Winogrady"," 13 ","21 June 2024","5800"
"5395","Dom",NA," 370 ","21 June 2024","45900"
"5396","Magazyny i hale",NA," 1210 ","21 June 2024","05 730 000"
"5397","Magazyny i hale",NA," 705 ","21 June 2024","03 330 000"
"5398","Mieszkanie"," Łazarz"," 138 ","21 June 2024","71 399 000"
"5399","Mieszkanie"," Jeżyce"," 45 ","21 June 2024","32750"
"5400","Magazyny i hale"," Grunwald"," 486 ","20 June 2024","37800"
"5401","Mieszkanie"," Piątkowo"," 50 ","20 June 2024","9579 000"
"5402","Mieszkanie"," Nowe Miasto"," 29 ","20 June 2024","6259 612"
"5403","Mieszkanie"," Grunwald"," 66 ","20 June 2024","44750"
"5404","Mieszkanie",NA," 35 ","20 June 2024","6315 599"
"5405","Mieszkanie"," Nowe Miasto"," 42 ","20 June 2024","4345 946"
"5406","Mieszkanie"," Dębiec"," 43 ","20 June 2024","3469 000"
"5407","Mieszkanie"," Winogrady"," 38 ","20 June 2024","4445 000"
"5408","Mieszkanie"," Naramowice"," 34 ","20 June 2024","22000"
"5409","Mieszkanie"," Winogrady"," 65 ","20 June 2024","1875 000"
"5410","Mieszkanie"," Górczyn"," 30 ","20 June 2024","21900"
"5411","Dom"," Grunwald"," 103 ","20 June 2024","1977 645"
"5412","Mieszkanie"," Główna"," 39 ","20 June 2024","1448 270"
"5413","Mieszkanie"," Główna"," 37 ","20 June 2024","0425 730"
"5414","Mieszkanie"," Grunwald"," 72 ","20 June 2024","0685 615"
"5415","Działka"," Junikowo"," 2609 ","20 June 2024","71 200 000"
"5416","Mieszkanie"," Łazarz"," 56 ","20 June 2024","1589 000"
"5417","Mieszkanie"," Jeżyce"," 49 ","20 June 2024","1535 000"
"5418","Mieszkanie"," Umultowo"," 35 ","20 June 2024","8415 552"
"5419","Mieszkanie"," Winogrady"," 42 ","20 June 2024","8619 057"
"5420","Mieszkanie"," Winogrady"," 42 ","20 June 2024","7614 421"
"5421","Mieszkanie"," Winogrady"," 41 ","20 June 2024","7593 931"
"5422","Mieszkanie"," Winogrady"," 41 ","20 June 2024","7599 023"
"5423","Mieszkanie",NA," 45 ","20 June 2024","6587 928"
"5424","Mieszkanie",NA," 43 ","20 June 2024","6564 282"
"5425","Mieszkanie",NA," 49 ","20 June 2024","6628 269"
"5426","Mieszkanie"," Winogrady"," 39 ","20 June 2024","5568 022"
"5427","Mieszkanie"," Naramowice"," 60 ","20 June 2024","5716 000"
"5428","Mieszkanie"," Winogrady"," 41 ","20 June 2024","5596 695"
"5429","Mieszkanie"," Winogrady"," 50 ","20 June 2024","5656 053"
"5430","Mieszkanie"," Umultowo"," 35 ","20 June 2024","5425 000"
"5431","Mieszkanie"," Winogrady"," 59 ","20 June 2024","4737 662"
"5432","Mieszkanie"," Winogrady"," 64 ","20 June 2024","4770 536"
"5433","Mieszkanie"," Winogrady"," 55 ","20 June 2024","4687 738"
"5434","Mieszkanie"," Winogrady"," 54 ","20 June 2024","3676 319"
